Source IP,Destination IP,Protocol,Query,Reply 
113.193.12.14,192.168.0.4,DNS,0xb45f,184.25.109.40,184.25.109.19
113.193.12.14,192.168.0.4,DNS,0xbfd8,17.252.124.23,17.252.124.27,17.252.124.8,17.252.124.31,17.252.124.12,17.252.124.32,17.252.124.16,17.252.124.13
113.193.12.14,192.168.0.4,DNS,0x4119,216.58.197.66
113.193.12.14,192.168.0.4,DNS,0x452c,74.125.130.155,74.125.130.154,74.125.130.156,74.125.130.157
192.168.0.4,113.193.12.14,DNS,R 4.0.,4.0.168.192
113.193.12.14,192.168.0.4,DNS,0x8325,54.192.151.83,54.192.151.56,54.192.151.124,54.192.151.167,54.192.151.103,54.192.151.29,54.192.151.231,54.192.151.51
113.193.12.14,192.168.0.4,DNS,0xb4e2,4.0.168.192
113.193.12.14,192.168.0.4,DNS,0x7de7,74.125.68.188
113.193.12.14,192.168.0.4,DNS,0x5c50,172.217.26.164
113.193.12.14,192.168.0.4,DNS,0xfc32,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x00cc,23.211.135.102,23.211.135.104
113.193.12.14,192.168.0.4,DNS,0x13ab,23.211.135.51,23.211.135.43
113.193.12.14,192.168.0.4,DNS,0xbb70,17.188.166.18
113.193.12.14,192.168.0.4,DNS,0x43d0,17.252.124.12,17.252.124.32,17.252.124.16,17.252.124.13,17.252.124.23,17.252.124.27,17.252.124.8,17.252.124.31
113.193.12.14,192.168.0.4,DNS,0xf2ed,17.146.1.72
113.193.12.14,192.168.0.4,DNS,0xcb42,172.217.26.161
113.193.12.14,192.168.0.4,DNS,0x3248,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x353f,54.192.151.128,54.192.151.158,54.192.151.13,54.192.151.224,54.192.151.225,54.192.151.64,54.192.151.237,54.192.151.123
113.193.12.14,192.168.0.4,DNS,0xe3fc,23.61.91.28
113.193.12.14,192.168.0.4,DNS,0xa670,157.240.7.20
113.193.12.14,192.168.0.4,DNS,0x6d7e,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x34f7,74.125.130.189
113.193.12.14,192.168.0.4,DNS,0x59b1,74.125.130.189
113.193.12.14,192.168.0.4,DNS,0x20a2,74.125.130.189
113.193.12.14,192.168.0.4,DNS,0x1198,157.240.190.17
113.193.12.14,192.168.0.4,DNS,0xf3f7,17.154.66.69,17.154.66.68,17.154.66.67
113.193.12.14,192.168.0.4,DNS,0xf4a4,17.154.65.3,17.154.65.1,17.154.65.2
113.193.12.14,192.168.0.4,DNS,0x383d,54.192.151.63,54.192.151.69,54.192.151.239,54.192.151.113,54.192.151.203,54.192.151.18,54.192.151.49,54.192.151.157
113.193.12.14,192.168.0.4,DNS,0x74a0,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xf413,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x69df,216.58.197.78
113.193.12.14,192.168.0.4,DNS,0xe510,157.240.7.20
113.193.12.14,192.168.0.4,DNS,0x513e,157.240.190.18
113.193.12.14,192.168.0.4,DNS,0x71b5,157.240.7.36
113.193.12.14,192.168.0.4,DNS,0x6033,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x9fbe,157.240.190.17
113.193.12.14,192.168.0.4,DNS,0xb7b9,52.86.232.128,54.85.163.99,52.205.45.249
192.168.0.4,113.193.12.14,DNS,R b._d,0.0.168.192
192.168.0.4,113.193.12.14,DNS,R db._,0.0.168.192
192.168.0.4,113.193.12.14,DNS,R lb._,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x1449,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x6f6b,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x8a4d,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x8764,54.192.151.103,54.192.151.167,54.192.151.231,54.192.151.56,54.192.151.29,54.192.151.124,54.192.151.83,54.192.151.51
113.193.12.14,192.168.0.4,DNS,0x9e01,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x4def,54.192.151.224,54.192.151.128,54.192.151.123,54.192.151.158,54.192.151.225,54.192.151.237,54.192.151.64,54.192.151.13
113.193.12.14,192.168.0.4,DNS,0xb1e0,157.240.190.18
113.193.12.14,192.168.0.4,DNS,0xcdd5,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x15c4,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0x4371,172.217.26.165
113.193.12.14,192.168.0.4,DNS,0x972a,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x365c,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x6c30,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xb251,54.192.151.29,54.192.151.124,54.192.151.51,54.192.151.231,54.192.151.103,54.192.151.167,54.192.151.56,54.192.151.83
113.193.12.14,192.168.0.4,DNS,0xa720,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x40d4,54.192.151.225,54.192.151.128,54.192.151.224,54.192.151.123,54.192.151.158,54.192.151.237,54.192.151.13,54.192.151.64
113.193.12.14,192.168.0.4,DNS,0x119d,74.125.130.157,74.125.130.156,74.125.130.154,74.125.130.155
113.193.12.14,192.168.0.4,DNS,0x8daa,172.217.26.194
113.193.12.14,192.168.0.4,DNS,0x9881,157.240.7.36
113.193.12.14,192.168.0.4,DNS,0xc864,157.240.190.17
113.193.12.14,192.168.0.4,DNS,0xc734,157.240.190.18
113.193.12.14,192.168.0.4,DNS,0x5ec6,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x2bf6,54.192.151.128,54.192.151.224,54.192.151.237,54.192.151.225,54.192.151.13,54.192.151.123,54.192.151.64,54.192.151.158
113.193.12.14,192.168.0.4,DNS,0xd4b8,54.192.151.83,54.192.151.103,54.192.151.51,54.192.151.29,54.192.151.167,54.192.151.56,54.192.151.231,54.192.151.124
113.193.12.14,192.168.0.4,DNS,0x64ba,172.217.26.194
113.193.12.14,192.168.0.4,DNS,0x80eb,172.217.26.174
192.168.0.4,113.193.12.14,DNS,R b._d,0.0.168.192
192.168.0.4,113.193.12.14,DNS,R db._,0.0.168.192
192.168.0.4,113.193.12.14,DNS,R lb._,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x1449,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x6f6b,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x8a4d,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x72d5,54.192.151.64,54.192.151.13,54.192.151.224,54.192.151.128,54.192.151.237,54.192.151.225,54.192.151.158,54.192.151.123
113.193.12.14,192.168.0.4,DNS,0x4e44,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x226f,54.192.151.167,54.192.151.83,54.192.151.56,54.192.151.231,54.192.151.124,54.192.151.29,54.192.151.51,54.192.151.103
113.193.12.14,192.168.0.4,DNS,0x09b4,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x73a1,54.192.151.158,54.192.151.13,54.192.151.237,54.192.151.128,54.192.151.224,54.192.151.123,54.192.151.225,54.192.151.64
113.193.12.14,192.168.0.4,DNS,0x7ff8,54.192.151.83,54.192.151.103,54.192.151.29,54.192.151.231,54.192.151.167,54.192.151.51,54.192.151.124,54.192.151.56
113.193.12.14,192.168.0.4,DNS,0xa1ec,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x8592,216.58.199.142
113.193.12.14,192.168.0.4,DNS,0x3cd2,23.211.135.102,23.211.135.51
113.193.12.14,192.168.0.4,DNS,0xcebc,54.192.151.231,54.192.151.56,54.192.151.29,54.192.151.83,54.192.151.103,54.192.151.51,54.192.151.124,54.192.151.167
113.193.12.14,192.168.0.4,DNS,0x17be,157.240.190.17
113.193.12.14,192.168.0.4,DNS,0x4f40,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x6aa8,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x6bca,172.217.26.165
113.193.12.14,192.168.0.4,DNS,0xcd47,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x85e8,74.125.130.154,74.125.130.157,74.125.130.155,74.125.130.156
113.193.12.14,192.168.0.4,DNS,0x13fc,216.58.197.34
113.193.12.14,192.168.0.4,DNS,0x161d,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x1b6b,54.192.151.13,54.192.151.158,54.192.151.224,54.192.151.237,54.192.151.64,54.192.151.128,54.192.151.225,54.192.151.123
113.193.12.14,192.168.0.4,DNS,0xf2ef,54.192.151.56,54.192.151.51,54.192.151.83,54.192.151.103,54.192.151.29,54.192.151.124,54.192.151.231,54.192.151.167
113.193.12.14,192.168.0.4,DNS,0x03e9,216.58.197.34
113.193.12.14,192.168.0.4,DNS,0x5dd9,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x38af,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0x6ecb,54.192.151.29,54.192.151.124,54.192.151.231,54.192.151.56,54.192.151.167,54.192.151.103,54.192.151.83,54.192.151.51
113.193.12.14,192.168.0.4,DNS,0xa2b1,54.192.151.13,54.192.151.128,54.192.151.225,54.192.151.123,54.192.151.158,54.192.151.64,54.192.151.224,54.192.151.237
113.193.12.14,192.168.0.4,DNS,0x4e0c,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x8931,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xd6bc,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x66f4,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xa0de,54.192.151.103,54.192.151.124,54.192.151.167,54.192.151.231,54.192.151.29,54.192.151.51,54.192.151.56,54.192.151.83
113.193.12.14,192.168.0.4,DNS,0xb359,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x917e,54.192.151.158,54.192.151.13,54.192.151.237,54.192.151.128,54.192.151.225,54.192.151.64,54.192.151.224,54.192.151.123
113.193.12.14,192.168.0.4,DNS,0x2403,157.240.7.36
113.193.12.14,192.168.0.4,DNS,0x4f08,157.240.190.17
192.168.0.4,113.193.12.14,DNS,R b._d,0.0.168.192
192.168.0.4,113.193.12.14,DNS,R db._,0.0.168.192
192.168.0.4,113.193.12.14,DNS,R lb._,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x1449,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x6f6b,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x8a4d,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x6090,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x665e,54.192.151.225,54.192.151.224,54.192.151.123,54.192.151.13,54.192.151.64,54.192.151.158,54.192.151.237,54.192.151.128
113.193.12.14,192.168.0.4,DNS,0x2ab7,54.192.151.29,54.192.151.103,54.192.151.56,54.192.151.124,54.192.151.51,54.192.151.231,54.192.151.83,54.192.151.167
113.193.12.14,192.168.0.4,DNS,0xd2f9,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x8422,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x2607,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x6490,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x011b,172.217.26.161
113.193.12.14,192.168.0.4,DNS,0xd48b,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xa3cf,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0x3def,216.58.197.42
113.193.12.14,192.168.0.4,DNS,0x76c5,172.217.26.170
113.193.12.14,192.168.0.4,DNS,0x4c4a,172.217.26.164
113.193.12.14,192.168.0.4,DNS,0x5b03,172.217.26.170,172.217.26.202,216.58.197.42
113.193.12.14,192.168.0.4,DNS,0xa725,172.217.19.195,172.217.20.99,172.217.18.131,216.58.201.163,216.58.209.99,216.58.209.131,216.58.212.131,216.58.212.163,172.217.17.99,172.217.17.131,216.58.211.99,172.217.20.67,216.58.212.195,216.58.212.227,172.217.17.35,172.217.17.67
113.193.12.14,192.168.0.4,DNS,0xb6d4,216.58.197.42,172.217.26.170,172.217.26.202
113.193.12.14,192.168.0.4,DNS,0xf0a8,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0x7a6e,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0x9371,163.172.230.143
113.193.1.14,192.168.0.4,DNS,0x1b93,163.172.230.143
113.193.12.14,192.168.0.4,DNS,0x4a39,17.154.66.69,17.154.66.67,17.154.66.68
113.193.12.14,192.168.0.4,DNS,0xbc1c,52.219.40.101
113.193.12.14,192.168.0.4,DNS,0x8503,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x4c6d,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0xc815,23.211.135.102,23.211.135.51
113.193.12.14,192.168.0.4,DNS,0x3be4,54.192.151.103,54.192.151.83,54.192.151.51,54.192.151.167,54.192.151.231,54.192.151.29,54.192.151.56,54.192.151.124
113.193.12.14,192.168.0.4,DNS,0x5045,216.58.196.98
113.193.12.14,192.168.0.4,DNS,0x098a,74.125.130.154,74.125.130.155,74.125.130.157,74.125.130.156
113.193.12.14,192.168.0.4,DNS,0xd797,172.217.26.165
113.193.12.14,192.168.0.4,DNS,0xa8f3,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xbe29,216.58.209.110,216.58.209.142,216.58.212.142,216.58.212.174,172.217.17.110,172.217.17.142,216.58.211.110,172.217.20.78,216.58.212.206,216.58.212.238,172.217.17.46,172.217.17.78,172.217.19.206,172.217.20.110,172.217.18.142,216.58.201.174
113.193.12.14,192.168.0.4,DNS,0xbebc,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x41bf,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x0e40,54.192.151.225,54.192.151.128,54.192.151.158,54.192.151.64,54.192.151.224,54.192.151.13,54.192.151.123,54.192.151.237
113.193.12.14,192.168.0.4,DNS,0x21f9,54.192.151.103,54.192.151.29,54.192.151.124,54.192.151.167,54.192.151.56,54.192.151.83,54.192.151.51,54.192.151.231
113.193.12.14,192.168.0.4,DNS,0xfba6,216.58.196.98
113.193.12.14,192.168.0.4,DNS,0x5de8,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x9c41,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x938c,54.192.151.123,54.192.151.224,54.192.151.225,54.192.151.64,54.192.151.13,54.192.151.158,54.192.151.128,54.192.151.237
113.193.12.14,192.168.0.4,DNS,0xb8b8,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xd172,54.192.151.83,54.192.151.103,54.192.151.29,54.192.151.124,54.192.151.51,54.192.151.56,54.192.151.231,54.192.151.167
113.193.12.14,192.168.0.4,DNS,0x2f4d,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x2a3d,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x09f1,54.192.151.158,54.192.151.13,54.192.151.224,54.192.151.128,54.192.151.64,54.192.151.123,54.192.151.237,54.192.151.225
113.193.12.14,192.168.0.4,DNS,0xf71b,54.192.151.124,54.192.151.29,54.192.151.167,54.192.151.56,54.192.151.83,54.192.151.103,54.192.151.231,54.192.151.51
113.193.12.14,192.168.0.4,DNS,0x7677,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x4c83,54.192.151.64,54.192.151.224,54.192.151.225,54.192.151.13,54.192.151.128,54.192.151.123,54.192.151.158,54.192.151.237
113.193.12.14,192.168.0.4,DNS,0x3dc1,172.217.26.165
113.193.12.14,192.168.0.4,DNS,0x275f,54.192.151.83,54.192.151.124,54.192.151.51,54.192.151.103,54.192.151.29,54.192.151.56,54.192.151.167,54.192.151.231
113.193.12.14,192.168.0.4,DNS,0xfb95,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xa041,157.240.190.17
113.193.12.14,192.168.0.4,DNS,0x724e,54.89.48.123,52.44.207.208,34.194.229.20
113.193.12.14,192.168.0.4,DNS,0x7bbb,34.195.222.72,52.54.130.218
113.193.12.14,192.168.0.4,DNS,0x32ea,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x34a0,52.201.146.79,52.206.2.232,34.197.154.98,54.174.46.21
113.193.12.14,192.168.0.4,DNS,0xc069,34.199.149.109,52.86.95.59,52.21.81.106
113.193.12.14,192.168.0.4,DNS,0x9813,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x447a,172.217.26.162
113.193.12.14,192.168.0.4,DNS,0x9797,23.227.38.32
113.193.12.14,192.168.0.4,DNS,0xc994,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0x71bd,166.62.120.20
113.193.12.14,192.168.0.4,DNS,0xb78f,23.211.204.170
113.193.12.14,192.168.0.4,DNS,0xc300,23.227.55.161,23.227.37.161
113.193.12.14,192.168.0.4,DNS,0x88cb,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x79d3,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xde38,23.227.55.162,23.227.37.162
113.193.12.14,192.168.0.4,DNS,0x0ba9,74.125.130.154,74.125.130.156,74.125.130.155,74.125.130.157
113.193.12.14,192.168.0.4,DNS,0x3d4c,74.125.130.157,74.125.130.155,74.125.130.156,74.125.130.154
113.193.12.14,192.168.0.4,DNS,0x2fb5,52.36.131.8,35.165.141.51
113.193.12.14,192.168.0.4,DNS,0x7448,35.165.141.51,52.36.131.8
113.193.12.14,192.168.0.4,DNS,0x8d97,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x850f,54.192.151.123,54.192.151.13,54.192.151.225,54.192.151.128,54.192.151.158,54.192.151.224,54.192.151.64,54.192.151.237
113.193.12.14,192.168.0.4,DNS,0xf8e1,54.192.151.56,54.192.151.124,54.192.151.29,54.192.151.103,54.192.151.231,54.192.151.167,54.192.151.51,54.192.151.83
113.193.12.14,192.168.0.4,DNS,0xe63c,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xb615,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x42ec,216.58.197.46
113.193.12.14,192.168.0.4,DNS,0x9099,104.25.63.9,104.25.62.9
113.193.12.14,192.168.0.4,DNS,0x5af7,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x799b,54.192.151.225,54.192.151.13,54.192.151.123,54.192.151.128,54.192.151.224,54.192.151.64,54.192.151.158,54.192.151.237
113.193.12.14,192.168.0.4,DNS,0xfa6b,54.192.151.231,54.192.151.167,54.192.151.103,54.192.151.83,54.192.151.124,54.192.151.51,54.192.151.56,54.192.151.29
113.193.12.14,192.168.0.4,DNS,0xfad4,172.217.26.162
113.193.12.14,192.168.0.4,DNS,0x5e30,216.58.197.74,172.217.26.170,172.217.26.202,216.58.196.106,216.58.197.42
113.193.12.14,192.168.0.4,DNS,0x17f0,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0xd114,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xfae3,17.132.226.25,17.132.226.23,17.132.226.19,17.132.226.17
113.193.12.14,192.168.0.4,DNS,0xfa74,35.154.185.88,13.126.182.137
113.193.12.14,192.168.0.4,DNS,0xd5ce,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x91bf,54.192.151.225,54.192.151.128,54.192.151.158,54.192.151.13,54.192.151.237,54.192.151.224,54.192.151.64,54.192.151.123
113.193.12.14,192.168.0.4,DNS,0x34ad,54.192.151.167,54.192.151.56,54.192.151.29,54.192.151.124,54.192.151.51,54.192.151.103,54.192.151.231,54.192.151.83
113.193.12.14,192.168.0.4,DNS,0x9c3e,216.58.197.74,172.217.26.170,172.217.26.202,216.58.196.106,216.58.197.42
113.193.12.14,192.168.0.4,DNS,0x08b1,198.232.125.123,94.31.29.55
113.193.12.14,192.168.0.4,DNS,0x624f,174.129.32.67
113.193.12.14,192.168.0.4,DNS,0x8e9f,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x1c5d,54.192.151.64,54.192.151.13,54.192.151.123,54.192.151.158,54.192.151.237,54.192.151.224,54.192.151.225,54.192.151.128
113.193.12.14,192.168.0.4,DNS,0x716b,54.192.151.29,54.192.151.231,54.192.151.167,54.192.151.56,54.192.151.51,54.192.151.103,54.192.151.124,54.192.151.83
113.193.12.14,192.168.0.4,DNS,0xfbd3,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xbccc,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0xd236,54.192.151.158,54.192.151.123,54.192.151.128,54.192.151.225,54.192.151.13,54.192.151.237,54.192.151.64,54.192.151.224
113.193.12.14,192.168.0.4,DNS,0x36f9,35.154.185.88,13.126.182.137
113.193.12.14,192.168.0.4,DNS,0xf87e,172.217.26.170,172.217.26.202,216.58.196.106,216.58.197.42,216.58.197.74
113.193.12.14,192.168.0.4,DNS,0x8535,198.232.125.123,94.31.29.55
113.193.12.14,192.168.0.4,DNS,0x9982,174.129.32.67
113.193.12.14,192.168.0.4,DNS,0xf15b,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x47c8,216.58.196.98
113.193.12.14,192.168.0.4,DNS,0x8f57,54.192.151.167,54.192.151.231,54.192.151.51,54.192.151.103,54.192.151.29,54.192.151.56,54.192.151.124,54.192.151.83
113.193.12.14,192.168.0.4,DNS,0xa31e,74.125.130.156,74.125.130.154,74.125.130.155,74.125.130.157
113.193.12.14,192.168.0.4,DNS,0x32fb,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xf69d,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x25aa,74.125.130.157,74.125.130.155,74.125.130.156,74.125.130.154
113.193.12.14,192.168.0.4,DNS,0x0d72,172.217.26.164
113.193.12.14,192.168.0.4,DNS,0x9140,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0x5199,52.219.32.45
113.193.12.14,192.168.0.4,DNS,0x123a,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0x57e3,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xe9cd,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x3276,54.192.151.224,54.192.151.237,54.192.151.128,54.192.151.158,54.192.151.225,54.192.151.123,54.192.151.64,54.192.151.13
113.193.12.14,192.168.0.4,DNS,0x15d3,172.217.26.165
113.193.12.14,192.168.0.4,DNS,0x18e8,172.217.26.161
113.193.12.14,192.168.0.4,DNS,0x82e8,54.192.151.103,54.192.151.167,54.192.151.83,54.192.151.124,54.192.151.231,54.192.151.29,54.192.151.51,54.192.151.56
113.193.12.14,192.168.0.4,DNS,0x3778,157.240.190.17
113.193.12.14,192.168.0.4,DNS,0xa8e6,216.58.197.46
113.193.12.14,192.168.0.4,DNS,0xadd7,216.58.197.78
113.193.12.14,192.168.0.4,DNS,0x9100,23.211.135.33,23.211.135.43
113.193.12.14,192.168.0.4,DNS,0x1eac,157.240.7.36
113.193.12.14,192.168.0.4,DNS,0xbb61,54.230.151.247,54.230.151.252,54.230.151.245,54.230.151.214,54.230.151.78,54.230.151.170,54.230.151.254,54.230.151.48
113.193.12.14,192.168.0.4,DNS,0xbdbd,151.101.37.5
113.193.12.14,192.168.0.4,DNS,0x06f1,52.17.45.15,52.213.167.103,54.171.103.225
113.193.12.14,192.168.0.4,DNS,0x1480,84.200.15.42
113.193.12.14,192.168.0.4,DNS,0x3cbe,84.200.15.38
113.193.12.14,192.168.0.4,DNS,0x91d9,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0x62bb,172.217.26.168
113.193.12.14,192.168.0.4,DNS,0x2a78,151.139.105.214
113.193.12.14,192.168.0.4,DNS,0xfaa8,74.125.130.155,74.125.130.157,74.125.130.154,74.125.130.156
113.193.12.14,192.168.0.4,DNS,0xffa3,52.209.92.104,52.214.241.28,52.17.52.175,52.209.244.152,34.250.53.19,52.212.150.136,54.154.5.47,52.16.180.166
113.193.12.14,192.168.0.4,DNS,0x4f01,52.1.39.225,52.206.29.167,52.206.229.166,52.207.16.21,52.4.25.0,52.4.166.70,52.22.148.68,52.2.235.137
113.193.12.14,192.168.0.4,DNS,0x5bd6,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xac7c,104.244.42.1,104.244.42.129
113.193.12.14,192.168.0.4,DNS,0xa53c,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xccbe,172.217.26.194
113.193.12.14,192.168.0.4,DNS,0xaec2,130.211.4.140
113.193.12.14,192.168.0.4,DNS,0xc279,34.225.58.40,34.193.32.30,34.195.112.228,52.4.57.32
113.193.12.14,192.168.0.4,DNS,0xa75c,54.230.151.225,54.230.151.101,54.230.151.172,54.230.151.226,54.230.151.223,54.230.151.238,54.230.151.236,54.230.151.130
113.193.12.14,192.168.0.4,DNS,0x2907,107.6.114.208,107.6.114.209,107.6.114.207
113.193.12.14,192.168.0.4,DNS,0x7d74,54.230.151.152,54.230.151.222,54.230.151.225,54.230.151.250,54.230.151.10,54.230.151.15,54.230.151.78,54.230.151.247
113.193.12.14,192.168.0.4,DNS,0xcb31,173.241.248.143
113.193.12.14,192.168.0.4,DNS,0x0d27,103.243.220.231,103.243.221.17,103.243.221.109,103.243.221.112,103.243.221.87,103.243.221.51,103.243.221.75
113.193.12.14,192.168.0.4,DNS,0x2edf,151.101.38.2
113.193.12.14,192.168.0.4,DNS,0xcc44,23.211.203.89
113.193.12.14,192.168.0.4,DNS,0xcbea,103.231.98.48
113.193.12.14,192.168.0.4,DNS,0x0c14,35.190.2.160
113.193.12.14,192.168.0.4,DNS,0x205b,35.185.139.227
113.193.12.14,192.168.0.4,DNS,0x8957,172.217.26.194
113.193.12.14,192.168.0.4,DNS,0xed5f,210.176.156.45,210.176.156.25
113.193.12.14,192.168.0.4,DNS,0x9c61,119.81.26.176,119.81.195.120,119.81.195.124
113.193.12.14,192.168.0.4,DNS,0xcb20,185.108.84.142
113.193.12.14,192.168.0.4,DNS,0x8d6d,104.199.162.175,130.211.255.165
113.193.12.14,192.168.0.4,DNS,0x9787,199.244.50.41,199.244.50.75,199.244.51.60,199.244.51.48
113.193.12.14,192.168.0.4,DNS,0x6b70,8.41.222.241
113.193.12.14,192.168.0.4,DNS,0x09c2,70.42.132.5
113.193.12.14,192.168.0.4,DNS,0x1654,54.164.215.40,34.196.225.144,54.165.157.99,34.193.227.107,54.210.10.82,54.174.199.213,34.203.85.181,34.199.147.177
113.193.12.14,192.168.0.4,DNS,0xbb9c,34.203.149.184,34.202.105.91,52.6.174.16,52.55.169.85,50.17.78.90,52.201.184.213
113.193.12.14,192.168.0.4,DNS,0x8378,61.213.187.243,61.213.187.246,61.213.187.241,61.213.187.245,61.213.187.242,61.213.187.244
113.193.12.14,192.168.0.4,DNS,0x7b8c,106.10.198.33,106.10.231.44
113.193.12.14,192.168.0.4,DNS,0xa1e0,151.101.36.207
113.193.12.14,192.168.0.4,DNS,0x5a34,52.89.32.246,35.167.69.53,54.70.41.198
